# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	190030	191115	+						9131206	METIN_RS01015	1086		old_locus_tag=Metin_0206
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	190030	191115	+	WP_013099623.1	WP_013099623.1		DNA cytosine methyltransferase		9131206	METIN_RS01015	1086	361	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	191112	192269	+					purT	9131207	METIN_RS01020	1158		old_locus_tag=Metin_0207
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	191112	192269	+	WP_013099624.1	WP_013099624.1		formate-dependent phosphoribosylglycinamide formyltransferase	purT	9131207	METIN_RS01020	1158	385	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	192253	192504	-						9131208	METIN_RS01025	252		old_locus_tag=Metin_0208
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	192253	192504	-	WP_013099625.1	WP_013099625.1		pro-sigmaK processing inhibitor BofA family protein		9131208	METIN_RS01025	252	83	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	192510	192947	-						9131209	METIN_RS01030	438		old_locus_tag=Metin_0209
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	192510	192947	-	WP_013099626.1	WP_013099626.1		methanogenesis marker 5 protein		9131209	METIN_RS01030	438	145	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	192952	193338	-						9131210	METIN_RS01035	387		old_locus_tag=Metin_0210
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	192952	193338	-	WP_013099627.1	WP_013099627.1		DUF2111 domain-containing protein		9131210	METIN_RS01035	387	128	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	193391	193747	+						9131211	METIN_RS01040	357		old_locus_tag=Metin_0211
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	193391	193747	+	WP_013099628.1	WP_013099628.1		molybdenum cofactor biosynthesis protein MoaE		9131211	METIN_RS01040	357	118	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	193758	194555	+						9131212	METIN_RS01045	798		old_locus_tag=Metin_0212
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	193758	194555	+	WP_013099629.1	WP_013099629.1		hypothetical protein		9131212	METIN_RS01045	798	265	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	194552	195697	-					truD	9131213	METIN_RS01050	1146		old_locus_tag=Metin_0213
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	194552	195697	-	WP_013099630.1	WP_013099630.1		tRNA pseudouridine(13) synthase TruD	truD	9131213	METIN_RS01050	1146	381	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	195724	196098	+						9131214	METIN_RS01055	375		old_locus_tag=Metin_0214
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	195724	196098	+	WP_013099631.1	WP_013099631.1		dihydroneopterin aldolase family protein		9131214	METIN_RS01055	375	124	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	196095	197657	+						9131215	METIN_RS01060	1563		old_locus_tag=Metin_0215
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	196095	197657	+	WP_013099632.1	WP_013099632.1		hypothetical protein		9131215	METIN_RS01060	1563	520	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	197654	198487	-						9131216	METIN_RS01065	834		old_locus_tag=Metin_0216
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	197654	198487	-	WP_013099633.1	WP_013099633.1		radical SAM protein		9131216	METIN_RS01065	834	277	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	198484	199110	-						9131217	METIN_RS01070	627		old_locus_tag=Metin_0217
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	198484	199110	-	WP_013099634.1	WP_013099634.1		DUF116 domain-containing protein		9131217	METIN_RS01070	627	208	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	199140	199781	+					comB	9131218	METIN_RS01075	642		old_locus_tag=Metin_0218
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	199140	199781	+	WP_013099635.1	WP_013099635.1		2-phosphosulfolactate phosphatase	comB	9131218	METIN_RS01075	642	213	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	199769	200455	+						9131219	METIN_RS01080	687		old_locus_tag=Metin_0219
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	199769	200455	+	WP_013099636.1	WP_013099636.1		ribonuclease P		9131219	METIN_RS01080	687	228	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	200452	201960	+						9131220	METIN_RS01085	1509		old_locus_tag=Metin_0220
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	200452	201960	+	WP_013099637.1	WP_013099637.1		radical SAM protein		9131220	METIN_RS01085	1509	502	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	202016	202696	+						9131221	METIN_RS01090	681		old_locus_tag=Metin_0221
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	202016	202696	+	WP_232156306.1	WP_232156306.1		UDP-galactopyranose mutase		9131221	METIN_RS01090	681	226	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	202693	203619	+						9131222	METIN_RS01095	927		old_locus_tag=Metin_0222
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	202693	203619	+	WP_013099639.1	WP_013099639.1		sulfotransferase		9131222	METIN_RS01095	927	308	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	205112	206029	+						9131223	METIN_RS01100	918		old_locus_tag=Metin_0223
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	205112	206029	+	WP_013099640.1	WP_013099640.1		sulfotransferase		9131223	METIN_RS01100	918	305	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	206224	206919	+						9131224	METIN_RS01105	696		old_locus_tag=Metin_0224
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	206224	206919	+	WP_232156311.1	WP_232156311.1		TIGR00703 family protein		9131224	METIN_RS01105	696	231	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	206935	207183	+						9131225	METIN_RS01110	249		old_locus_tag=Metin_0225
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	206935	207183	+	WP_013099642.1	WP_013099642.1		hypothetical protein		9131225	METIN_RS01110	249	82	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	207180	208697	-						9131226	METIN_RS01115	1518		old_locus_tag=Metin_0226
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	207180	208697	-	WP_013099643.1	WP_013099643.1		dihydropteroate synthase-like protein		9131226	METIN_RS01115	1518	505	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	208694	210037	-					pfkC	9131227	METIN_RS01120	1344		old_locus_tag=Metin_0227
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	208694	210037	-	WP_013099644.1	WP_013099644.1		ADP-specific phosphofructokinase	pfkC	9131227	METIN_RS01120	1344	447	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	210013	211110	-						9131228	METIN_RS01125	1098		old_locus_tag=Metin_0228
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	210013	211110	-	WP_013099645.1	WP_013099645.1		glucose-6-phosphate isomerase		9131228	METIN_RS01125	1098	365	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	211111	212640	-						9131229	METIN_RS01130	1530		old_locus_tag=Metin_0229
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	211111	212640	-	WP_013099646.1	WP_013099646.1		glycogen/starch synthase		9131229	METIN_RS01130	1530	509	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	212740	214581	-						9131230	METIN_RS01135	1842		old_locus_tag=Metin_0230
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	212740	214581	-	WP_013099647.1	WP_013099647.1		methyl-accepting chemotaxis protein		9131230	METIN_RS01135	1842	613	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	214654	215178	-						9131231	METIN_RS01140	525		old_locus_tag=Metin_0231
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	214654	215178	-	WP_013099648.1	WP_013099648.1		tRNA (cytidine(56)-2'-O)-methyltransferase		9131231	METIN_RS01140	525	174	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	215168	216031	-					dapF	9131232	METIN_RS01145	864		old_locus_tag=Metin_0232
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	215168	216031	-	WP_048203277.1	WP_048203277.1		diaminopimelate epimerase	dapF	9131232	METIN_RS01145	864	287	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	216043	216327	-						9131233	METIN_RS01150	285		old_locus_tag=Metin_0233
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	216043	216327	-	WP_013099650.1	WP_013099650.1		PRC-barrel domain-containing protein		9131233	METIN_RS01150	285	94	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	216285	216830	-						9131234	METIN_RS01155	546		old_locus_tag=Metin_0234
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	216285	216830	-	WP_013099651.1	WP_013099651.1		NTP transferase domain-containing protein		9131234	METIN_RS01155	546	181	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	216827	218443	-					sepS	9131235	METIN_RS01160	1617		old_locus_tag=Metin_0235
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	216827	218443	-	WP_013099652.1	WP_013099652.1		O-phosphoserine--tRNA ligase	sepS	9131235	METIN_RS01160	1617	538	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	218410	219459	-						9131236	METIN_RS01165	1050		old_locus_tag=Metin_0236
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	218410	219459	-	WP_048203279.1	WP_048203279.1		hypothetical protein		9131236	METIN_RS01165	1050	349	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	219464	220066	-						9131237	METIN_RS01170	603		old_locus_tag=Metin_0237
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	219464	220066	-	WP_013099654.1	WP_013099654.1		ThiF family adenylyltransferase		9131237	METIN_RS01170	603	200	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	220070	221065	-						9131238	METIN_RS01175	996		old_locus_tag=Metin_0238
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	220070	221065	-	WP_013099655.1	WP_013099655.1		potassium channel protein		9131238	METIN_RS01175	996	331	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	221052	221669	-						9131239	METIN_RS01180	618		old_locus_tag=Metin_0239
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	221052	221669	-	WP_013099656.1	WP_013099656.1		ion transporter		9131239	METIN_RS01180	618	205	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	221700	222209	+						9131240	METIN_RS01185	510		old_locus_tag=Metin_0240
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	221700	222209	+	WP_013099657.1	WP_013099657.1		hypothetical protein		9131240	METIN_RS01185	510	169	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	222212	222724	+						9131241	METIN_RS01190	513		old_locus_tag=Metin_0241
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	222212	222724	+	WP_013099658.1	WP_013099658.1		hypothetical protein		9131241	METIN_RS01190	513	170	
gene	pseudogene	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	222764	223557	-						69064456	METIN_RS07745	794		pseudo
CDS	without_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	222764	223557	-				M48 family metalloprotease		69064456	METIN_RS07745	794		pseudo
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	224339	225178	-						9131243	METIN_RS01205	840		old_locus_tag=Metin_0243
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	224339	225178	-	WP_232156307.1	WP_232156307.1		ATP-dependent Clp protease proteolytic subunit		9131243	METIN_RS01205	840	279	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	225154	226767	-					pyrG	9131244	METIN_RS01210	1614		old_locus_tag=Metin_0244
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	225154	226767	-	WP_198002850.1	WP_198002850.1		CTP synthase (glutamine hydrolyzing)	pyrG	9131244	METIN_RS01210	1614	537	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	226906	227613	+						9131245	METIN_RS01215	708		old_locus_tag=Metin_0245
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	226906	227613	+	WP_013099661.1	WP_013099661.1		hypothetical protein		9131245	METIN_RS01215	708	235	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	227630	228667	+						9131246	METIN_RS01220	1038		old_locus_tag=Metin_0246
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	227630	228667	+	WP_013099662.1	WP_013099662.1		hypothetical protein		9131246	METIN_RS01220	1038	345	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	228688	229065	+						9131247	METIN_RS01225	378		old_locus_tag=Metin_0247
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	228688	229065	+	WP_013099663.1	WP_013099663.1		response regulator		9131247	METIN_RS01225	378	125	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	229135	229866	+						9131248	METIN_RS01230	732		old_locus_tag=Metin_0248
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	229135	229866	+	WP_048203285.1	WP_048203285.1		chemotaxis protein CheC		9131248	METIN_RS01230	732	243	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	229870	231627	-						9131249	METIN_RS01235	1758		old_locus_tag=Metin_0249
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	229870	231627	-	WP_013099665.1	WP_013099665.1		ribosome biogenesis/translation initiation ATPase RLI		9131249	METIN_RS01235	1758	585	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	231624	234197	-						9131250	METIN_RS01240	2574		old_locus_tag=Metin_0250
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	231624	234197	-	WP_013099666.1	WP_013099666.1		DEAD/DEAH box helicase		9131250	METIN_RS01240	2574	857	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	234222	234440	-						9131251	METIN_RS01245	219		old_locus_tag=Metin_0251
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	234222	234440	-	WP_013099667.1	WP_013099667.1		winged helix-turn-helix domain-containing protein		9131251	METIN_RS01245	219	72	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	234421	235596	-						9131252	METIN_RS01250	1176		old_locus_tag=Metin_0252
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	234421	235596	-	WP_013099668.1	WP_013099668.1		glycosyltransferase family 4 protein		9131252	METIN_RS01250	1176	391	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	236808	238259	-						9131253	METIN_RS01255	1452		old_locus_tag=Metin_0253
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	236808	238259	-	WP_013099669.1	WP_013099669.1		replication factor C large subunit		9131253	METIN_RS01255	1452	483	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	238285	239157	+						9131254	METIN_RS01260	873		old_locus_tag=Metin_0254
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	238285	239157	+	WP_013099670.1	WP_013099670.1		adenine nucleotide alpha hydrolase family protein		9131254	METIN_RS01260	873	290	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	239154	239759	+						9131255	METIN_RS01265	606		old_locus_tag=Metin_0255
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	239154	239759	+	WP_013099671.1	WP_013099671.1		METTL5 family protein		9131255	METIN_RS01265	606	201	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	239764	240321	+						9131256	METIN_RS01270	558		old_locus_tag=Metin_0256
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	239764	240321	+	WP_013099672.1	WP_013099672.1		zinc protease		9131256	METIN_RS01270	558	185	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	240307	241023	-						9131257	METIN_RS01275	717		old_locus_tag=Metin_0257
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	240307	241023	-	WP_013099673.1	WP_013099673.1		hypothetical protein		9131257	METIN_RS01275	717	238	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	241026	241235	-						9131258	METIN_RS01280	210		old_locus_tag=Metin_0258
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	241026	241235	-	WP_013099674.1	WP_013099674.1		hypothetical protein		9131258	METIN_RS01280	210	69	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	241213	241557	-						9131259	METIN_RS01285	345		old_locus_tag=Metin_0259
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	241213	241557	-	WP_013099675.1	WP_013099675.1		DUF2304 family protein		9131259	METIN_RS01285	345	114	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	241584	242498	+					pyrB	9131260	METIN_RS01290	915		old_locus_tag=Metin_0260
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	241584	242498	+	WP_013099676.1	WP_013099676.1		aspartate carbamoyltransferase	pyrB	9131260	METIN_RS01290	915	304	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	242470	243351	-						9131261	METIN_RS01295	882		old_locus_tag=Metin_0261
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	242470	243351	-	WP_013099677.1	WP_013099677.1		CBS domain-containing protein		9131261	METIN_RS01295	882	293	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	243503	245026	+						9131262	METIN_RS01300	1524		old_locus_tag=Metin_0262
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	243503	245026	+	WP_013099678.1	WP_013099678.1		CBS domain-containing protein		9131262	METIN_RS01300	1524	507	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	245023	245421	+						9131263	METIN_RS01305	399		old_locus_tag=Metin_0263
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	245023	245421	+	WP_013099679.1	WP_013099679.1		4Fe-4S binding protein		9131263	METIN_RS01305	399	132	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	247660	248577	-					twy1	9131264	METIN_RS01310	918		old_locus_tag=Metin_0264
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	247660	248577	-	WP_013099680.1	WP_013099680.1		4-demethylwyosine synthase TYW1	twy1	9131264	METIN_RS01310	918	305	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	248574	249245	-						9131265	METIN_RS01315	672		old_locus_tag=Metin_0265
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	248574	249245	-	WP_013099681.1	WP_013099681.1		TIGR00289 family protein		9131265	METIN_RS01315	672	223	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	249267	249950	+						9131266	METIN_RS01320	684		old_locus_tag=Metin_0266
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	249267	249950	+	WP_198002851.1	WP_198002851.1		TrmJ/YjtD family RNA methyltransferase		9131266	METIN_RS01320	684	227	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	249955	250953	+						9131267	METIN_RS01325	999		old_locus_tag=Metin_0267
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	249955	250953	+	WP_048203288.1	WP_048203288.1		RNA 3'-terminal phosphate cyclase		9131267	METIN_RS01325	999	332	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	250946	251350	+						9131268	METIN_RS01330	405		old_locus_tag=Metin_0268
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	250946	251350	+	WP_013099684.1	WP_013099684.1		archease		9131268	METIN_RS01330	405	134	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	251482	251679	+						9131269	METIN_RS01335	198		old_locus_tag=Metin_0269
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	251482	251679	+	WP_013099685.1	WP_013099685.1		hypothetical protein		9131269	METIN_RS01335	198	65	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	251666	251986	-						9131270	METIN_RS01340	321		old_locus_tag=Metin_0270
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	251666	251986	-	WP_013099686.1	WP_013099686.1		hypothetical protein		9131270	METIN_RS01340	321	106	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	251992	252624	-						9131271	METIN_RS01345	633		old_locus_tag=Metin_0271
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	251992	252624	-	WP_013099687.1	WP_013099687.1		hypothetical protein		9131271	METIN_RS01345	633	210	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	252596	253180	-						9131272	METIN_RS01350	585		old_locus_tag=Metin_0272
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	252596	253180	-	WP_013099688.1	WP_013099688.1		molybdenum cofactor guanylyltransferase		9131272	METIN_RS01350	585	194	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	253202	254161	-					mtrH	9131273	METIN_RS01355	960		old_locus_tag=Metin_0273
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	253202	254161	-	WP_013099689.1	WP_013099689.1		tetrahydromethanopterin S-methyltransferase subunit H	mtrH	9131273	METIN_RS01355	960	319	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	254185	254442	-					mtrG	9131274	METIN_RS01360	258		old_locus_tag=Metin_0274
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	254185	254442	-	WP_013099690.1	WP_013099690.1		tetrahydromethanopterin S-methyltransferase subunit G	mtrG	9131274	METIN_RS01360	258	85	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	254443	254667	-						9131275	METIN_RS01365	225		old_locus_tag=Metin_0275
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	254443	254667	-	WP_013099691.1	WP_013099691.1		tetrahydromethanopterin S-methyltransferase subunit F		9131275	METIN_RS01365	225	74	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	254678	255403	-					mtrA	9131276	METIN_RS01370	726		old_locus_tag=Metin_0276
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	254678	255403	-	WP_013099692.1	WP_013099692.1		tetrahydromethanopterin S-methyltransferase subunit A	mtrA	9131276	METIN_RS01370	726	241	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	255426	255740	-						9131277	METIN_RS01375	315		old_locus_tag=Metin_0277
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	255426	255740	-	WP_013099693.1	WP_013099693.1		tetrahydromethanopterin S-methyltransferase subunit B		9131277	METIN_RS01375	315	104	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	255753	256550	-					mtrC	9131278	METIN_RS01380	798		old_locus_tag=Metin_0278
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	255753	256550	-	WP_013099694.1	WP_013099694.1		tetrahydromethanopterin S-methyltransferase subunit C	mtrC	9131278	METIN_RS01380	798	265	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	256579	257271	-					mtrD	9131279	METIN_RS01385	693		old_locus_tag=Metin_0279
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	256579	257271	-	WP_013099695.1	WP_013099695.1		tetrahydromethanopterin S-methyltransferase subunit D	mtrD	9131279	METIN_RS01385	693	230	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	257294	258193	-					mtrE	9131280	METIN_RS01390	900		old_locus_tag=Metin_0280
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	257294	258193	-	WP_013099696.1	WP_013099696.1		tetrahydromethanopterin S-methyltransferase subunit E	mtrE	9131280	METIN_RS01390	900	299	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	258350	260011	-					mcrA	9131281	METIN_RS01395	1662		old_locus_tag=Metin_0281
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	258350	260011	-	WP_013099697.1	WP_013099697.1		coenzyme-B sulfoethylthiotransferase subunit alpha	mcrA	9131281	METIN_RS01395	1662	553	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	260042	260827	-					mcrG	9131282	METIN_RS01400	786		old_locus_tag=Metin_0282
CDS	with_protein	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	260042	260827	-	WP_013099698.1	WP_013099698.1		coenzyme-B sulfoethylthiotransferase subunit gamma	mcrG	9131282	METIN_RS01400	786	261	
gene	protein_coding	GCF_000092305.1	Primary Assembly	chromosome		NC_014122.1	260838	261443	-					mcrC	9131283	METIN_RS01405	606		old_locus_tag=Metin_0283
