# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	371413	371943	-					hxlB	8512724	METVU_RS01935	531		old_locus_tag=Metvu_0392
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	371413	371943	-	WP_012819799.1	WP_012819799.1		6-phospho-3-hexuloisomerase	hxlB	8512724	METVU_RS01935	531	176	
gene	tRNA	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	372105	372215	-						24883583	METVU_RS01940	111		
tRNA		GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	372105	372215	-				tRNA-Trp		24883583	METVU_RS01940	78		anticodon=CCA
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	372300	373163	+					sucD	8512725	METVU_RS01945	864		old_locus_tag=Metvu_0393
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	372300	373163	+	WP_012819800.1	WP_012819800.1		succinate--CoA ligase subunit alpha	sucD	8512725	METVU_RS01945	864	287	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	373295	374944	+					pheT	8512726	METVU_RS01950	1650		old_locus_tag=Metvu_0394
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	373295	374944	+	WP_012819801.1	WP_012819801.1		phenylalanine--tRNA ligase subunit beta	pheT	8512726	METVU_RS01950	1650	549	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	375084	375668	+						8512727	METVU_RS01955	585		old_locus_tag=Metvu_0395
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	375084	375668	+	WP_012819802.1	WP_012819802.1		hypothetical protein		8512727	METVU_RS01955	585	194	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	375696	376403	-						8512728	METVU_RS01960	708		old_locus_tag=Metvu_0396
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	375696	376403	-	WP_048196704.1	WP_048196704.1		PGF-pre-PGF domain-containing protein		8512728	METVU_RS01960	708	235	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	376601	377119	+						8512729	METVU_RS01965	519		old_locus_tag=Metvu_0397
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	376601	377119	+	WP_245528148.1	WP_245528148.1		glycosyltransferase family 4 protein		8512729	METVU_RS01965	519	172	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	377112	377555	+						8512730	METVU_RS01970	444		old_locus_tag=Metvu_0398
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	377112	377555	+	WP_012819803.1	WP_012819803.1		nucleotidyltransferase domain-containing protein		8512730	METVU_RS01970	444	147	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	377531	377737	+						8512731	METVU_RS01975	207		old_locus_tag=Metvu_0399
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	377531	377737	+	WP_012819804.1	WP_012819804.1		HEPN domain-containing protein		8512731	METVU_RS01975	207	68	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	378452	378748	+						8512734	METVU_RS01980	297		old_locus_tag=Metvu_0402
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	378452	378748	+	WP_012819806.1	WP_012819806.1		nucleotidyltransferase family protein		8512734	METVU_RS01980	297	98	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	378741	379106	+						8512735	METVU_RS01985	366		old_locus_tag=Metvu_0403
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	378741	379106	+	WP_012819807.1	WP_012819807.1		DUF86 domain-containing protein		8512735	METVU_RS01985	366	121	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	379477	380709	+						8512736	METVU_RS01990	1233		old_locus_tag=Metvu_0404
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	379477	380709	+	WP_012819808.1	WP_012819808.1		oligosaccharide flippase family protein		8512736	METVU_RS01990	1233	410	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	380700	382748	+						8512737	METVU_RS01995	2049		old_locus_tag=Metvu_0405
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	380700	382748	+	WP_012819809.1	WP_012819809.1		alpha-(1->3)-arabinofuranosyltransferase family protein		8512737	METVU_RS01995	2049	682	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	382760	384133	-						8512738	METVU_RS02000	1374		old_locus_tag=Metvu_0406
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	382760	384133	-	WP_012819810.1	WP_012819810.1		mannose-1-phosphate guanylyltransferase/mannose-6-phosphate isomerase		8512738	METVU_RS02000	1374	457	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	384395	384949	+						8512739	METVU_RS02005	555		old_locus_tag=Metvu_0407
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	384395	384949	+	WP_012819811.1	WP_012819811.1		DUF483 domain-containing protein		8512739	METVU_RS02005	555	184	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	385224	385880	+						8512740	METVU_RS02010	657		old_locus_tag=Metvu_0408
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	385224	385880	+	WP_012819812.1	WP_012819812.1		TrkA family potassium uptake protein		8512740	METVU_RS02010	657	218	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	386017	386910	+						8512741	METVU_RS02015	894		old_locus_tag=Metvu_0409
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	386017	386910	+	WP_012819813.1	WP_012819813.1		homoserine kinase		8512741	METVU_RS02015	894	297	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	386973	388088	+						8512742	METVU_RS02020	1116		old_locus_tag=Metvu_0410
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	386973	388088	+	WP_012819814.1	WP_012819814.1		tRNA (guanine(10)-N(2))-dimethyltransferase		8512742	METVU_RS02020	1116	371	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	388156	388845	+						8512743	METVU_RS02025	690		old_locus_tag=Metvu_0411
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	388156	388845	+	WP_012819815.1	WP_012819815.1		DUF1080 domain-containing protein		8512743	METVU_RS02025	690	229	
gene	tRNA	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	388940	389014	+						8512744	METVU_RS02030	75		old_locus_tag=Metvu_R0007
tRNA		GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	388940	389014	+				tRNA-Ile		8512744	METVU_RS02030	75		anticodon=GAT
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	389202	390059	-						8512745	METVU_RS02035	858		old_locus_tag=Metvu_0412
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	389202	390059	-	WP_012819816.1	WP_012819816.1		cation diffusion facilitator family transporter		8512745	METVU_RS02035	858	285	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	390116	390886	-						8512746	METVU_RS02040	771		old_locus_tag=Metvu_0413
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	390116	390886	-	WP_211204356.1	WP_211204356.1		MBL fold metallo-hydrolase		8512746	METVU_RS02040	771	256	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	391298	391726	+						8512747	METVU_RS02045	429		old_locus_tag=Metvu_0414
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	391298	391726	+	WP_012819818.1	WP_012819818.1		hypothetical protein		8512747	METVU_RS02045	429	142	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	391881	393599	+						8512748	METVU_RS02050	1719		old_locus_tag=Metvu_0415
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	391881	393599	+	WP_012819819.1	WP_012819819.1		DUF505 family protein		8512748	METVU_RS02050	1719	572	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	393775	394344	+						8512749	METVU_RS02055	570		old_locus_tag=Metvu_0416
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	393775	394344	+	WP_012819820.1	WP_012819820.1		protoglobin domain-containing protein		8512749	METVU_RS02055	570	189	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	394384	395415	-						8512750	METVU_RS02060	1032		old_locus_tag=Metvu_0417
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	394384	395415	-	WP_048196706.1	WP_048196706.1		potassium channel protein		8512750	METVU_RS02060	1032	343	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	395438	397879	-						8512751	METVU_RS02065	2442		old_locus_tag=Metvu_0418
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	395438	397879	-	WP_048196709.1	WP_048196709.1		DUF5814 domain-containing protein		8512751	METVU_RS02065	2442	813	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	398078	398308	+						8512752	METVU_RS02070	231		old_locus_tag=Metvu_0419
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	398078	398308	+	WP_012819823.1	WP_012819823.1		class III signal peptide-containing protein		8512752	METVU_RS02070	231	76	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	398362	398955	+					fliE	8512753	METVU_RS02075	594		old_locus_tag=Metvu_0420
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	398362	398955	+	WP_012819824.1	WP_012819824.1		flagellar hook-basal body complex protein FliE	fliE	8512753	METVU_RS02075	594	197	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	398933	400111	-						8512754	METVU_RS02080	1179		old_locus_tag=Metvu_0421
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	398933	400111	-	WP_012819825.1	WP_012819825.1		winged helix-turn-helix transcriptional regulator		8512754	METVU_RS02080	1179	392	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	400120	400365	-						8512755	METVU_RS02085	246		old_locus_tag=Metvu_0422
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	400120	400365	-	WP_012819826.1	WP_012819826.1		hypothetical protein		8512755	METVU_RS02085	246	81	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	400358	401863	-						8512756	METVU_RS02090	1506		old_locus_tag=Metvu_0423
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	400358	401863	-	WP_012819827.1	WP_012819827.1		hypothetical protein		8512756	METVU_RS02090	1506	501	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	401879	410566	-						8512757	METVU_RS02095	8688		old_locus_tag=Metvu_0424
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	401879	410566	-	WP_012819828.1	WP_012819828.1		right-handed parallel beta-helix repeat-containing protein		8512757	METVU_RS02095	8688	2895	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	410676	411407	-						8512758	METVU_RS02100	732		old_locus_tag=Metvu_0425
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	410676	411407	-	WP_012819829.1	WP_012819829.1		hypothetical protein		8512758	METVU_RS02100	732	243	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	411541	414483	-						8512759	METVU_RS02105	2943		old_locus_tag=Metvu_0426
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	411541	414483	-	WP_012819830.1	WP_012819830.1		hypothetical protein		8512759	METVU_RS02105	2943	980	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	414591	416417	-						8512760	METVU_RS02110	1827		old_locus_tag=Metvu_0427
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	414591	416417	-	WP_015732510.1	WP_015732510.1		hypothetical protein		8512760	METVU_RS02110	1827	608	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	416725	418335	-					pyrG	8512761	METVU_RS02115	1611		old_locus_tag=Metvu_0428
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	416725	418335	-	WP_015732511.1	WP_015732511.1		CTP synthase (glutamine hydrolyzing)	pyrG	8512761	METVU_RS02115	1611	536	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	418356	419480	-					aroC	8512762	METVU_RS02120	1125		old_locus_tag=Metvu_0429
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	418356	419480	-	WP_015732512.1	WP_015732512.1		chorismate synthase	aroC	8512762	METVU_RS02120	1125	374	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	419748	420341	-						8512763	METVU_RS02125	594		old_locus_tag=Metvu_0430
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	419748	420341	-	WP_015732513.1	WP_015732513.1		flavodoxin family protein		8512763	METVU_RS02125	594	197	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	420510	421682	-						8512764	METVU_RS02130	1173		old_locus_tag=Metvu_0431
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	420510	421682	-	WP_015732514.1	WP_015732514.1		FprA family A-type flavoprotein		8512764	METVU_RS02130	1173	390	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	421756	422106	-						8512765	METVU_RS02135	351		old_locus_tag=Metvu_0432
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	421756	422106	-	WP_015732515.1	WP_015732515.1		DsrE family protein		8512765	METVU_RS02135	351	116	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	422165	422752	-						8512766	METVU_RS02140	588		old_locus_tag=Metvu_0433
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	422165	422752	-	WP_015732516.1	WP_015732516.1		rubrerythrin family protein		8512766	METVU_RS02140	588	195	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	422837	423079	-						8512767	METVU_RS02145	243		old_locus_tag=Metvu_0434
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	422837	423079	-	WP_010870240.1	WP_010870240.1		rubredoxin		8512767	METVU_RS02145	243	80	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	423156	423824	-						8512768	METVU_RS02150	669		old_locus_tag=Metvu_0435
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	423156	423824	-	WP_015732517.1	WP_015732517.1		peroxiredoxin		8512768	METVU_RS02150	669	222	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	423900	424085	-						8512769	METVU_RS02155	186		old_locus_tag=Metvu_0436
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	423900	424085	-	WP_010870242.1	WP_010870242.1		rubredoxin		8512769	METVU_RS02155	186	61	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	424139	424408	-						8512770	METVU_RS02160	270		old_locus_tag=Metvu_0437
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	424139	424408	-	WP_015732518.1	WP_015732518.1		hypothetical protein		8512770	METVU_RS02160	270	89	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	424437	424892	-						8512771	METVU_RS02165	456		old_locus_tag=Metvu_0438
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	424437	424892	-	WP_015732519.1	WP_015732519.1		DUF2507 domain-containing protein		8512771	METVU_RS02165	456	151	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	424965	425123	-						8512772	METVU_RS02170	159		old_locus_tag=Metvu_0439
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	424965	425123	-	WP_048196713.1	WP_048196713.1		rubredoxin		8512772	METVU_RS02170	159	52	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	425313	425663	-						8512773	METVU_RS02175	351		old_locus_tag=Metvu_0440
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	425313	425663	-	WP_015732520.1	WP_015732520.1		superoxide reductase		8512773	METVU_RS02175	351	116	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	425755	426069	-						8512774	METVU_RS02180	315		old_locus_tag=Metvu_0441
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	425755	426069	-	WP_015732521.1	WP_015732521.1		carboxymuconolactone decarboxylase family protein		8512774	METVU_RS02180	315	104	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	426196	427080	-					hdrB	8512775	METVU_RS02185	885		old_locus_tag=Metvu_0442
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	426196	427080	-	WP_015732522.1	WP_015732522.1		CoB--CoM heterodisulfide reductase subunit B	hdrB	8512775	METVU_RS02185	885	294	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	427126	427710	-					hdrC	8512776	METVU_RS02190	585		old_locus_tag=Metvu_0443
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	427126	427710	-	WP_015732523.1	WP_015732523.1		CoB--CoM heterodisulfide reductase subunit C	hdrC	8512776	METVU_RS02190	585	194	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	427929	428465	-						8512777	METVU_RS02195	537		old_locus_tag=Metvu_0444
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	427929	428465	-	WP_015732524.1	WP_015732524.1		hypothetical protein		8512777	METVU_RS02195	537	178	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	428669	429094	-						8512778	METVU_RS02200	426		old_locus_tag=Metvu_0445
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	428669	429094	-	WP_015732525.1	WP_015732525.1		hypothetical protein		8512778	METVU_RS02200	426	141	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	429334	429780	-						8512779	METVU_RS02205	447		old_locus_tag=Metvu_0446
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	429334	429780	-	WP_015732526.1	WP_015732526.1		bacteriohemerythrin		8512779	METVU_RS02205	447	148	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	430148	431389	-						8512780	METVU_RS02210	1242		old_locus_tag=Metvu_0447
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	430148	431389	-	WP_015732527.1	WP_015732527.1		FprA family A-type flavoprotein		8512780	METVU_RS02210	1242	413	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	431693	432355	-						8512781	METVU_RS02215	663		old_locus_tag=Metvu_0448
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	431693	432355	-	WP_015732528.1	WP_015732528.1		4Fe-4S binding protein		8512781	METVU_RS02215	663	220	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	432565	433272	-						8512782	METVU_RS02220	708		old_locus_tag=Metvu_0449
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	432565	433272	-	WP_015732529.1	WP_015732529.1		4Fe-4S binding protein		8512782	METVU_RS02220	708	235	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	433272	433856	-						8512783	METVU_RS02225	585		old_locus_tag=Metvu_0450
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	433272	433856	-	WP_015732530.1	WP_015732530.1		hypothetical protein		8512783	METVU_RS02225	585	194	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	433909	434643	-						8512784	METVU_RS02230	735		old_locus_tag=Metvu_0451
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	433909	434643	-	WP_015732531.1	WP_015732531.1		DUF2202 domain-containing protein		8512784	METVU_RS02230	735	244	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	434752	435723	-						8512785	METVU_RS02235	972		old_locus_tag=Metvu_0452
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	434752	435723	-	WP_048196717.1	WP_048196717.1		cell wall-binding repeat-containing protein		8512785	METVU_RS02235	972	323	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	435740	435925	-						24883584	METVU_RS02240	186		
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	435740	435925	-	WP_048196719.1	WP_048196719.1		hypothetical protein		24883584	METVU_RS02240	186	61	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	435963	436337	-						8512787	METVU_RS02245	375		old_locus_tag=Metvu_0454
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	435963	436337	-	WP_015732534.1	WP_015732534.1		hypothetical protein		8512787	METVU_RS02245	375	124	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	436564	437301	-						8512788	METVU_RS02250	738		old_locus_tag=Metvu_0455
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	436564	437301	-	WP_015732535.1	WP_015732535.1		DUF166 domain-containing protein		8512788	METVU_RS02250	738	245	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	437408	437863	-						8512789	METVU_RS02255	456		old_locus_tag=Metvu_0456
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	437408	437863	-	WP_015732536.1	WP_015732536.1		hypothetical protein		8512789	METVU_RS02255	456	151	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	438073	439380	-						8512790	METVU_RS02260	1308		old_locus_tag=Metvu_0457
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	438073	439380	-	WP_015732537.1	WP_015732537.1		APC family permease		8512790	METVU_RS02260	1308	435	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	439425	440729	-					spcS	8512791	METVU_RS02265	1305		old_locus_tag=Metvu_0458
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	439425	440729	-	WP_015732538.1	WP_015732538.1		O-phosphoseryl-tRNA(Sec) selenium transferase	spcS	8512791	METVU_RS02265	1305	434	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	440961	441584	+						8512792	METVU_RS02270	624		old_locus_tag=Metvu_0459
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	440961	441584	+	WP_153232518.1	WP_153232518.1		rhomboid family intramembrane serine protease		8512792	METVU_RS02270	624	207	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	441637	442212	+						8512793	METVU_RS02275	576		old_locus_tag=Metvu_0460
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	441637	442212	+	WP_015732540.1	WP_015732540.1		site-2 protease family protein		8512793	METVU_RS02275	576	191	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	442225	442977	+						8512794	METVU_RS02280	753		old_locus_tag=Metvu_0461
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	442225	442977	+	WP_015732541.1	WP_015732541.1		class I SAM-dependent methyltransferase family protein		8512794	METVU_RS02280	753	250	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	444601	446061	-						8512795	METVU_RS02285	1461		old_locus_tag=Metvu_0462
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	444601	446061	-	WP_015732542.1	WP_015732542.1		tetratricopeptide repeat protein		8512795	METVU_RS02285	1461	486	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	446155	446751	-						8512796	METVU_RS02290	597		old_locus_tag=Metvu_0463
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	446155	446751	-	WP_015732543.1	WP_015732543.1		hypothetical protein		8512796	METVU_RS02290	597	198	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	446723	447568	-						8512797	METVU_RS02295	846		old_locus_tag=Metvu_0464
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	446723	447568	-	WP_015732544.1	WP_015732544.1		radical SAM protein		8512797	METVU_RS02295	846	281	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	447698	447850	-						54763123	METVU_RS09030	153		old_locus_tag=Metvu_0465
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	447698	447850	-	WP_015732545.1	WP_015732545.1		hypothetical protein		54763123	METVU_RS09030	153	50	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	447917	448075	-						54763124	METVU_RS09035	159		old_locus_tag=Metvu_0466
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	447917	448075	-	WP_015732546.1	WP_015732546.1		hypothetical protein		54763124	METVU_RS09035	159	52	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	449182	449916	+						8512801	METVU_RS02305	735		old_locus_tag=Metvu_0468
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	449182	449916	+	WP_015732548.1	WP_015732548.1		Nif3-like dinuclear metal center hexameric protein		8512801	METVU_RS02305	735	244	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	451792	451962	+						8512802	METVU_RS02310	171		old_locus_tag=Metvu_0469
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	451792	451962	+	WP_015732549.1	WP_015732549.1		4Fe-4S binding protein		8512802	METVU_RS02310	171	56	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	451962	453137	+						8512803	METVU_RS02315	1176		old_locus_tag=Metvu_0470
CDS	with_protein	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	451962	453137	+	WP_015732550.1	WP_015732550.1		NAD(P)/FAD-dependent oxidoreductase		8512803	METVU_RS02315	1176	391	
gene	protein_coding	GCF_000024625.1	Primary Assembly	chromosome		NC_013407.1	453233	453679	-						8512804	METVU_RS02320	447		old_locus_tag=Metvu_0471
